,titlePaper,citationChicago,citations,link,publishedYear,publishedMonth,locationStudy,gpsLat,gpsLong,monthsLapsed,radius,red,green,blue
73,Dynamic Bioreactor Culture of High Volume Engineered Bone Tissue,"Nguyen, Bao-Ngoc B., Henry Ko, Rebecca A. Moriarty, Julie M. Etheridge, and John P. Fisher. ""Dynamic bioreactor culture of high volume engineered bone tissue."" Tissue Engineering Part A 22, no. 3-4 (2016): 263-271.",35,https://pubmed.ncbi.nlm.nih.gov/26653703/,2016,2,"University of Maryland, College Park, Maryland",38.98755177,-76.94379888,69,25.869565217391305,0.0,0.0,0.0
72,Collagen Type Ii Enhances Chondrogenic Differentiation in Agarose-based Modular Microtissues,"Annamalai, Ramkumar Tiruvannamalai, David R. Mertz, Ethan LH Daley, and Jan P. Stegemann. ""Collagen Type II enhances chondrogenic differentiation in agarose-based modular microtissues."" Cytotherapy 18, no. 2 (2016): 263-277.",35,https://pubmed.ncbi.nlm.nih.gov/26794716/,2016,2,"University of Michigan, Ann Arbor, Michigan",42.27845605,-83.73680793,69,25.869565217391305,0.0,0.0,0.0
114,"In Vitro Cytokine Licensing Induces Persistent Permissive Chromatin at the Indoleamine 2,3-dioxygenase Promoter","Gonzalez, Yazmin I. Rovira, Patrick J. Lynch, Elaine E. Thompson, Brian G. Stultz, and Deborah A. Hursh. ""In vitro cytokine licensing induces persistent permissive chromatin at the Indoleamine 2, 3-dioxygenase promoter."" Cytotherapy 18, no. 9 (2016): 1114-1128.",23,https://pubmed.ncbi.nlm.nih.gov/27421739/,2016,7," US Food and Drug Administration, Silver Spring, Maryland, USA",39.03616504,-76.9804956,64,10.625,0.9192,0.9192,0.9192
117,Three-Dimensional Mechanical Loading Modulates the Osteogenic Response of Mesenchymal Stem Cells to Tumor-Derived Soluble Signals,"Lynch, Maureen E., Aaron E. Chiou, Min Joon Lee, Stephen C. Marcott, Praveen V. Polamraju, Yeonkyung Lee, and Claudia Fischbach. ""Three-dimensional mechanical loading modulates the osteogenic response of mesenchymal stem cells to tumor-derived soluble signals."" Tissue Engineering Part A 22, no. 15-16 (2016): 1006-1015.",22,https://pubmed.ncbi.nlm.nih.gov/27401765/,2016,8,"Cornell University , Ithaca",42.45398716,-76.47260151,63,8.650793650793652,0.8852,0.8852,0.8852
118,Three-Dimensional Mechanical Loading Modulates the Osteogenic Response of Mesenchymal Stem Cells to Tumor-Derived Soluble Signals,"Lynch, Maureen E., Aaron E. Chiou, Min Joon Lee, Stephen C. Marcott, Praveen V. Polamraju, Yeonkyung Lee, and Claudia Fischbach. ""Three-dimensional mechanical loading modulates the osteogenic response of mesenchymal stem cells to tumor-derived soluble signals."" Tissue Engineering Part A 22, no. 15-16 (2016): 1006-1015.",22,https://pubmed.ncbi.nlm.nih.gov/27401765/,2016,8,"University of Massachusetts Amherst , Amherst, Massachusetts",42.38736172,-72.53159649,63,8.650793650793652,0.8572,0.8572,0.8572
141,Rapid Selection of Mesenchymal Stem and Progenitor Cells in Primary Prostate Stromal Cultures,"Brennen, W. Nathaniel, L. Nelleke Kisteman, and John T. Isaacs. ""Rapid selection of mesenchymal stem and progenitor cells in primary prostate stromal cultures."" The Prostate 76, no. 6 (2016): 552-564.",17,https://pubmed.ncbi.nlm.nih.gov/26732992/,2016,1,"Johns Hopkins University School of Medicine, Baltimore, Maryland",39.29991318,-76.59166332,70,16.57142857142857,0.8892,0.8892,0.8892
149,Growth Factor Dose Tuning for Bone Progenitor Cell Proliferation and Differentiation on Resorbable Poly(propylene fumarate) Scaffolds,"Mishra, Ruchi, Ryan S. Sefcik, Tyler J. Bishop, Stefani M. Montelone, Nisha Crouser, Jean F. Welter, Arnold I. Caplan, and David Dean. ""Growth factor dose tuning for bone progenitor cell proliferation and differentiation on resorbable poly (propylene fumarate) scaffolds."" Tissue Engineering Part C: Methods 22, no. 9 (2016): 904-913.",16,https://pubmed.ncbi.nlm.nih.gov/27558310/,2016,9,"The Ohio State University , Columbus, Ohio",40.00713218,-83.02835178,62,6.370967741935484,0.0,0.0,0.0
150,Growth Factor Dose Tuning for Bone Progenitor Cell Proliferation and Differentiation on Resorbable Poly(propylene fumarate) Scaffolds,"Mishra, Ruchi, Ryan S. Sefcik, Tyler J. Bishop, Stefani M. Montelone, Nisha Crouser, Jean F. Welter, Arnold I. Caplan, and David Dean. ""Growth factor dose tuning for bone progenitor cell proliferation and differentiation on resorbable poly (propylene fumarate) scaffolds."" Tissue Engineering Part C: Methods 22, no. 9 (2016): 904-913.",16,https://pubmed.ncbi.nlm.nih.gov/27558310/,2016,9,"Case Western Reserve University , Cleveland",41.50459809,-81.60563725,62,6.370967741935484,0.0,0.0,0.0
159,Identification of Predictive Gene Markers for Multipotent Stromal Cell Proliferation,"Bellayr, Ian H., Ross A. Marklein, Jessica L. Lo Surdo, Steven R. Bauer, and Raj K. Puri. ""Identification of predictive gene markers for multipotent stromal cell proliferation."" Stem cells and development 25, no. 11 (2016): 861-873.",15,https://pubmed.ncbi.nlm.nih.gov/27036644/,2016,6,"US Food and Drug Administration, Silver Spring, Maryland",39.03616504,-76.9804956,65,9.923076923076923,0.9752,0.9752,0.9752
163,Further Observations on the Behavioral and Neural Effects of Bone Marrow Stromal Cells in Rodent Pain Models,"Guo, Wei, Yu-Xia Chu, Satoshi Imai, Jia-Le Yang, Shiping Zou, Zaid Mohammad, Feng Wei, Ronald Dubner, and Ke Ren. ""Further observations on the behavioral and neural effects of bone marrow stromal cells in rodent pain models."" Molecular pain 12 (2016): 1744806916658043.",14,https://pubmed.ncbi.nlm.nih.gov/27329776/,2016,6,University of Maryland School of Denstistry,39.28993552,-76.62227427,65,9.615384615384615,0.9432,0.9432,0.9432
191,Ultrahigh-throughput Generation and Characterization of Cellular Aggregates in Laser-ablated Microwells of Poly(dimethylsiloxane),"Albritton, Jacob L., Jonathon D. Roybal, Samantha J. Paulsen, Nicholas J. Calafat, Jose A. Flores-Zaher, Mary C. Farach-Carson, Don L. Gibbons, and Jordan S. Miller. ""Ultrahigh-throughput generation and characterization of cellular aggregates in laser-ablated microwells of poly (dimethylsiloxane)."" RSC advances 6, no. 11 (2016): 8980-8991.",12,https://pubmed.ncbi.nlm.nih.gov/26998251/,2016,1,"The University of Texas M.D. Anderson Cancer Center, Houston, Texas",29.70763436,-95.39445107,70,13.357142857142858,1.0,1.0,1.0
190,Ultrahigh-throughput Generation and Characterization of Cellular Aggregates in Laser-ablated Microwells of Poly(dimethylsiloxane),"Albritton, Jacob L., Jonathon D. Roybal, Samantha J. Paulsen, Nicholas J. Calafat, Jose A. Flores-Zaher, Mary C. Farach-Carson, Don L. Gibbons, and Jordan S. Miller. ""Ultrahigh-throughput generation and characterization of cellular aggregates in laser-ablated microwells of poly (dimethylsiloxane)."" RSC advances 6, no. 11 (2016): 8980-8991.",12,https://pubmed.ncbi.nlm.nih.gov/26998251/,2016,1,"Rice University, Houston, Texas, USA",29.71802742,-95.40178832,70,13.357142857142858,0.9972,0.9972,0.9972
