,titlePaper,citationChicago,citations,link,publishedYear,publishedMonth,locationStudy,gpsLat,gpsLong,monthsLapsed,radius,red,green,blue
17,Stem cell-inspired secretome-rich injectable hydrogel to repair injured cardiac tissue,"Waters, Renae, Perwez Alam, Settimio Pacelli, Aparna R. Chakravarti, Rafeeq PH Ahmed, and Arghya Paul. ""Stem cell-inspired secretome-rich injectable hydrogel to repair injured cardiac tissue."" Acta biomaterialia 69 (2018): 95-106.",85,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5831493/,2017,12,"University of Cincinnati, Cincinnati, OH",39.13303007,-84.51478947,47,169.68085106382978,0.066,0.066,0.066
16,Stem cell-inspired secretome-rich injectable hydrogel to repair injured cardiac tissue,"Waters, Renae, Perwez Alam, Settimio Pacelli, Aparna R. Chakravarti, Rafeeq PH Ahmed, and Arghya Paul. ""Stem cell-inspired secretome-rich injectable hydrogel to repair injured cardiac tissue."" Acta biomaterialia 69 (2018): 95-106.",85,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5831493/,2017,12,"University of Kansas, Lawrence, KS",38.95441063,-95.25538841,47,169.68085106382978,0.0,0.0,0.0
18,In Vivo Chondrogenesis in 3D Bioprinted Human Cell-laden Hydrogel Constructs,"Möller, Thomas, Matteo Amoroso, Daniel Hägg, Camilla Brantsing, Nicole Rotter, Peter Apelgren, Anders Lindahl, Lars Kölby, and Paul Gatenholm. ""In vivo chondrogenesis in 3D bioprinted human cell-laden hydrogel constructs."" Plastic and reconstructive surgery global open 5, no. 2 (2017).",82,https://pubmed.ncbi.nlm.nih.gov/28280669/,2017,2,"Chalmers University of Technology, Göteborg, Sweden",57.69000654,11.97583537,57,208.859649122807,0.0,0.0,0.0
19,Self-Healing and Thermoresponsive Dual-Cross-Linked Alginate Hydrogels Based on Supramolecular Inclusion Complexes,"Miao, Tianxin, Spencer L. Fenn, Patrick N. Charron, and Rachael A. Oldinski. ""Self-healing and thermoresponsive dual-cross-linked alginate hydrogels based on supramolecular inclusion complexes."" Biomacromolecules 16, no. 12 (2015): 3740-3750.",79,https://pubmed.ncbi.nlm.nih.gov/26509214/,2015,10,"University of Vermont, Burlington, Vermont",44.47801354,-73.19652808,73,246.09589041095887,0.8492,0.8492,0.8492
28,Substrate Stress-Relaxation Regulates Scaffold Remodeling and Bone Formation In Vivo,"Darnell, Max, Simon Young, Luo Gu, Nisarg Shah, Evi Lippens, James Weaver, Georg Duda, and David Mooney. ""Substrate stress‐relaxation regulates scaffold remodeling and bone formation in vivo."" Advanced healthcare materials 6, no. 1 (2017): 1601185.",78,https://pubmed.ncbi.nlm.nih.gov/27995768/,2017,1,"Berlin-Brandenburg Center for Regenerative Therapies, 13353, Berlin, Germany",52.54027297,13.34835895,58,202.5,1.0,1.0,1.0
27,Substrate Stress-Relaxation Regulates Scaffold Remodeling and Bone Formation In Vivo,"Darnell, Max, Simon Young, Luo Gu, Nisarg Shah, Evi Lippens, James Weaver, Georg Duda, and David Mooney. ""Substrate stress‐relaxation regulates scaffold remodeling and bone formation in vivo."" Advanced healthcare materials 6, no. 1 (2017): 1601185.",78,https://pubmed.ncbi.nlm.nih.gov/27995768/,2017,1,"Harvard University, Cambridge, MA",42.37766832,-71.11249735,58,202.5,0.8552,0.8552,0.8552
20,Development and Characterization of a Naturally Derived Lung Extracellular Matrix Hydrogel,"Pouliot, Robert A., Patrick A. Link, Nabil S. Mikhaiel, Matthew B. Schneck, Michael S. Valentine, Franck J. Kamga Gninzeko, Joseph A. Herbert, Masahiro Sakagami, and Rebecca L. Heise. ""Development and characterization of a naturally derived lung extracellular matrix hydrogel."" Journal of biomedical materials research Part A 104, no. 8 (2016): 1922-1935.",78,https://pubmed.ncbi.nlm.nih.gov/27012815/,2016,4,"Virginia Commonwealth University, Richmond, Virginia",37.54837993,-77.45675749,67,229.02985074626866,0.9652,0.9652,0.9652
35,Chondrocytes and stem cells in 3D-bioprinted structures create human cartilage in vivo,"Apelgren, Peter, Matteo Amoroso, Anders Lindahl, Camilla Brantsing, Nicole Rotter, Paul Gatenholm, and Lars Kölby. ""Chondrocytes and stem cells in 3D-bioprinted structures create human cartilage in vivo."" PLoS One 12, no. 12 (2017): e0189428.",71,https://pubmed.ncbi.nlm.nih.gov/29236765/,2017,12,"Chalmers University of Technology, Göteborg, Sweden",57.69035061,11.97587829,47,142.87234042553192,0.039,0.039,0.039
33,Chondrocytes and stem cells in 3D-bioprinted structures create human cartilage in vivo,"Apelgren, Peter, Matteo Amoroso, Anders Lindahl, Camilla Brantsing, Nicole Rotter, Paul Gatenholm, and Lars Kölby. ""Chondrocytes and stem cells in 3D-bioprinted structures create human cartilage in vivo."" PLoS One 12, no. 12 (2017): e0189428.",71,https://pubmed.ncbi.nlm.nih.gov/29236765/,2017,12,"Sahlgrenska University Hospital, Sahlgrenska Academy, Göteborg, Sweden",57.68614571,11.97558279,47,142.87234042553192,0.018,0.018,0.018
34,Chondrocytes and stem cells in 3D-bioprinted structures create human cartilage in vivo,"Apelgren, Peter, Matteo Amoroso, Anders Lindahl, Camilla Brantsing, Nicole Rotter, Paul Gatenholm, and Lars Kölby. ""Chondrocytes and stem cells in 3D-bioprinted structures create human cartilage in vivo."" PLoS One 12, no. 12 (2017): e0189428.",71,https://pubmed.ncbi.nlm.nih.gov/29236765/,2017,12,"University Medical Centre Ulm, Ulm, Germany",48.42843645,9.971446802,47,142.87234042553192,0.129,0.129,0.129
37,Enhanced Immunosuppression of T Cells by Sustained Presentation of Bioactive Interferon-γ Within Three-dimensional Mesenchymal Stem Cell Constructs,"Zimmermann, Joshua A., Marian H. Hettiaratchi, and Todd C. McDevitt. ""Enhanced immunosuppression of T cells by sustained presentation of bioactive interferon‐γ within three‐dimensional mesenchymal stem cell constructs."" Stem cells translational medicine 6, no. 1 (2017): 223-237.",67,https://pubmed.ncbi.nlm.nih.gov/28170190/,2017,1,"Gladstone Institute of Cardiovascular Disease, San Francisco, California, USA",37.76859569,-122.3927825,58,175.0,0.8912,0.8912,0.8912
36,Enhanced Immunosuppression of T Cells by Sustained Presentation of Bioactive Interferon-γ Within Three-dimensional Mesenchymal Stem Cell Constructs,"Zimmermann, Joshua A., Marian H. Hettiaratchi, and Todd C. McDevitt. ""Enhanced immunosuppression of T cells by sustained presentation of bioactive interferon‐γ within three‐dimensional mesenchymal stem cell constructs."" Stem cells translational medicine 6, no. 1 (2017): 223-237.",67,https://pubmed.ncbi.nlm.nih.gov/28170190/,2017,1,"Georgia Institute of Technology, Atlanta, Georgia",33.77841125,-84.39839541,58,175.0,0.9572,0.9572,0.9572
39,Acoustophoretic Printing,"Foresti, Daniele, Katharina T. Kroll, Robert Amissah, Francesco Sillani, Kimberly A. Homan, Dimos Poulikakos, and Jennifer A. Lewis. ""Acoustophoretic printing."" Science advances 4, no. 8 (2018): eaat1659.",66,https://pubmed.ncbi.nlm.nih.gov/30182058/,2018,8,"ETH Zurich, Sonneggstrasse 3, CH-8092 Zurich, Switzerland",47.37647639,8.54814757,39,90.8974358974359,0.8692,0.8692,0.8692
38,Acoustophoretic Printing,"Foresti, Daniele, Katharina T. Kroll, Robert Amissah, Francesco Sillani, Kimberly A. Homan, Dimos Poulikakos, and Jennifer A. Lewis. ""Acoustophoretic printing."" Science advances 4, no. 8 (2018): eaat1659.",66,https://pubmed.ncbi.nlm.nih.gov/30182058/,2018,8,"Wyss Institute for Biologically Inspired Engineering, Harvard University, Cambridge, MA",42.33934539,-71.10146764,39,90.8974358974359,0.9612,0.9612,0.9612
41,Procoagulant activity of human mesenchymal stem cells,"Christy, Barbara A., Maryanne C. Herzig, Robbie K. Montgomery, Christopher Delavan, James A. Bynum, Kristin M. Reddoch, and Andrew P. Cap. ""Procoagulant activity of human mesenchymal stem cells."" Journal of Trauma and Acute Care Surgery 83, no. 1 (2017): S164-S169.",63,https://pubmed.ncbi.nlm.nih.gov/28628602/,2017,7,"University of Texas Health Science Center at San Antonio, San Antonio, Texas",29.50795065,-98.57097477,52,146.53846153846155,0.0,0.0,0.0
40,Collagen Hydrogel Scaffold Promotes Mesenchymal Stem Cell and Endothelial Cell Coculture for Bone Tissue Engineering,"Nguyen, Bao‐Ngoc B., Rebecca A. Moriarty, Tim Kamalitdinov, Julie M. Etheridge, and John P. Fisher. ""C ollagen hydrogel scaffold promotes mesenchymal stem cell and endothelial cell coculture for bone tissue engineering."" Journal of Biomedical Materials Research Part A 105, no. 4 (2017): 1123-1131.",63,https://pubmed.ncbi.nlm.nih.gov/28093887/,2017,4,"University of Maryland, College Park, Maryland",38.98755177,-76.94379888,55,156.27272727272728,0.066,0.066,0.066
42,Silk fibroin/collagen protein hybrid cell-encapsulating hydrogels with tunable gelation and improved physical and biological properties,"Buitrago, Jennifer O., Kapil D. Patel, Ahmed El-Fiqi, Jung-Hwan Lee, Banani Kundu, Hae-Hyoung Lee, and Hae-Won Kim. ""Silk fibroin/collagen protein hybrid cell-encapsulating hydrogels with tunable gelation and improved physical and biological properties."" Acta biomaterialia 69 (2018): 218-233.",58,https://www.sciencedirect.com/science/article/abs/pii/S1742706117307924,2018,3,"Dankook University, South Korea",37.32228064,127.1269648,44,105.56818181818181,0.9532,0.9532,0.9532
43,Silk fibroin/collagen protein hybrid cell-encapsulating hydrogels with tunable gelation and improved physical and biological properties,"Buitrago, Jennifer O., Kapil D. Patel, Ahmed El-Fiqi, Jung-Hwan Lee, Banani Kundu, Hae-Hyoung Lee, and Hae-Won Kim. ""Silk fibroin/collagen protein hybrid cell-encapsulating hydrogels with tunable gelation and improved physical and biological properties."" Acta biomaterialia 69 (2018): 218-233.",58,https://www.sciencedirect.com/science/article/abs/pii/S1742706117307924,2018,3,"National Research Centre, Cairo, Egypt",30.03666176,31.20671763,44,105.56818181818181,1.0,1.0,1.0
44,A Prodrug-doped Cellular Trojan Horse for the Potential Treatment of Prostate Cancer,"Levy, Oren, W. Nathaniel Brennen, Edward Han, David Marc Rosen, Juliet Musabeyezu, Helia Safaee, Sudhir Ranganath et al. ""A prodrug-doped cellular Trojan Horse for the potential treatment of prostate cancer."" Biomaterials 91 (2016): 140-150.",55,https://www.sciencedirect.com/science/article/abs/pii/S0142961216300448,2016,6,"Center for Regenerative Therapeutics, Brigham and Women's Hospital,",42.33636357,-71.1072346,65,160.0769230769231,1.0,1.0,1.0
45,A Prodrug-doped Cellular Trojan Horse for the Potential Treatment of Prostate Cancer,"Levy, Oren, W. Nathaniel Brennen, Edward Han, David Marc Rosen, Juliet Musabeyezu, Helia Safaee, Sudhir Ranganath et al. ""A prodrug-doped cellular Trojan Horse for the potential treatment of prostate cancer."" Biomaterials 91 (2016): 140-150.",55,https://www.sciencedirect.com/science/article/abs/pii/S0142961216300448,2016,6,"Harvard Medical School, United States",42.33581759,-71.1039533,65,160.0769230769231,0.9332,0.9332,0.9332
46,A Prodrug-doped Cellular Trojan Horse for the Potential Treatment of Prostate Cancer,"Levy, Oren, W. Nathaniel Brennen, Edward Han, David Marc Rosen, Juliet Musabeyezu, Helia Safaee, Sudhir Ranganath et al. ""A prodrug-doped cellular Trojan Horse for the potential treatment of prostate cancer."" Biomaterials 91 (2016): 140-150.",55,https://www.sciencedirect.com/science/article/abs/pii/S0142961216300448,2016,6,"The Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins, United States",39.31829991,-76.66145636,65,160.0769230769231,0.9552,0.9552,0.9552
49,Synthesis and Biological Evaluation of Well-Defined Poly(propylene fumarate) Oligomers and Their Use in 3D Printed Scaffolds,"Luo, Yuanyuan, Courtney K. Dolder, Jason M. Walker, Ruchi Mishra, David Dean, and Matthew L. Becker. ""Synthesis and biological evaluation of well-defined poly (propylene fumarate) oligomers and their use in 3D printed scaffolds."" Biomacromolecules 17, no. 2 (2016): 690-697.",55,https://pubmed.ncbi.nlm.nih.gov/26771388/,2016,2,"The Ohio State University , Columbus, Ohio",40.00726366,-83.02929592,69,167.31884057971016,0.027,0.027,0.027
48,Synthesis and Biological Evaluation of Well-Defined Poly(propylene fumarate) Oligomers and Their Use in 3D Printed Scaffolds,"Luo, Yuanyuan, Courtney K. Dolder, Jason M. Walker, Ruchi Mishra, David Dean, and Matthew L. Becker. ""Synthesis and biological evaluation of well-defined poly (propylene fumarate) oligomers and their use in 3D printed scaffolds."" Biomacromolecules 17, no. 2 (2016): 690-697.",55,https://pubmed.ncbi.nlm.nih.gov/26771388/,2016,2,"University of Akron , Akron, Ohio",41.08120212,-81.52079457,69,167.31884057971016,0.0,0.0,0.0
47,A Prodrug-doped Cellular Trojan Horse for the Potential Treatment of Prostate Cancer,"Levy, Oren, W. Nathaniel Brennen, Edward Han, David Marc Rosen, Juliet Musabeyezu, Helia Safaee, Sudhir Ranganath et al. ""A prodrug-doped cellular Trojan Horse for the potential treatment of prostate cancer."" Biomaterials 91 (2016): 140-150.",55,https://www.sciencedirect.com/science/article/abs/pii/S0142961216300448,2016,6,The Samuel Oschin Comprehensive Cancer Institute at the Cedars-Sinai Medical Center,34.07558055,-118.3795624,65,160.0769230769231,0.8492,0.8492,0.8492
51,Characterising the Phenotypic Evolution of Circulating Tumour Cells During Treatment,"Tsao, Simon Chang-Hao, Jing Wang, Yuling Wang, Andreas Behren, Jonathan Cebon, and Matt Trau. ""Characterising the phenotypic evolution of circulating tumour cells during treatment."" Nature communications 9, no. 1 (2018): 1-10.",54,https://pubmed.ncbi.nlm.nih.gov/29662054/,2018,4,"Olivia Newton-John Cancer Research Institute, Heidelberg, VIC",-37.75630265,145.0637127,43,94.53488372093022,0.9032,0.9032,0.9032
50,Characterising the Phenotypic Evolution of Circulating Tumour Cells During Treatment,"Tsao, Simon Chang-Hao, Jing Wang, Yuling Wang, Andreas Behren, Jonathan Cebon, and Matt Trau. ""Characterising the phenotypic evolution of circulating tumour cells during treatment."" Nature communications 9, no. 1 (2018): 1-10.",54,https://pubmed.ncbi.nlm.nih.gov/29662054/,2018,4,"University of Queensland, Brisbane",-27.49696958,153.016437,43,94.53488372093022,1.0,1.0,1.0
55,Mesenchymal Stem Cell-derived Extracellular Vesicles Attenuate Pulmonary Vascular Permeability and Lung Injury Induced by Hemorrhagic Shock and Trauma,"Potter, Daniel R., Byron Y. Miyazawa, Stuart L. Gibb, Xutao Deng, Padma P. Togaratti, Roxanne H. Croze, Amit K. Srivastava et al. ""Mesenchymal stem cell-derived extracellular vesicles attenuate pulmonary vascular permeability and lung injury induced by hemorrhagic shock and trauma."" The journal of trauma and acute care surgery 84, no. 2 (2018): 245.",50,https://pubmed.ncbi.nlm.nih.gov/29251710/,2018,2,"Oregon Health & Science University, Portland, Oregon",45.49861534,-122.6847195,45,95.66666666666666,0.9912,0.9912,0.9912
54,Mesenchymal Stem Cell-derived Extracellular Vesicles Attenuate Pulmonary Vascular Permeability and Lung Injury Induced by Hemorrhagic Shock and Trauma,"Potter, Daniel R., Byron Y. Miyazawa, Stuart L. Gibb, Xutao Deng, Padma P. Togaratti, Roxanne H. Croze, Amit K. Srivastava et al. ""Mesenchymal stem cell-derived extracellular vesicles attenuate pulmonary vascular permeability and lung injury induced by hemorrhagic shock and trauma."" The journal of trauma and acute care surgery 84, no. 2 (2018): 245.",50,https://pubmed.ncbi.nlm.nih.gov/29251710/,2018,2,"McGovern Medical School, University of Texas Health Sciences Center at Houston, Houston, Texas",29.71282968,-95.39539806,45,95.66666666666666,0.8532,0.8532,0.8532
52,Controlling Adult Stem Cell Behavior Using Nanodiamond-Reinforced Hydrogel: Implication in Bone Regeneration Therapy,"Pacelli, Settimio, Ryan Maloney, Aparna R. Chakravarti, Jonathan Whitlow, Sayantani Basu, Saman Modaresi, Stevin Gehrke, and Arghya Paul. ""Controlling adult stem cell behavior using nanodiamond-reinforced hydrogel: implication in bone regeneration therapy."" Scientific reports 7, no. 1 (2017): 1-15.",50,https://pubmed.ncbi.nlm.nih.gov/28747768/,2017,7,"University of Kansas, Lawrence, KS",38.95514452,-95.25605363,52,117.78846153846153,0.0,0.0,0.0
53,Mesenchymal Stem Cell-derived Extracellular Vesicles Attenuate Pulmonary Vascular Permeability and Lung Injury Induced by Hemorrhagic Shock and Trauma,"Potter, Daniel R., Byron Y. Miyazawa, Stuart L. Gibb, Xutao Deng, Padma P. Togaratti, Roxanne H. Croze, Amit K. Srivastava et al. ""Mesenchymal stem cell-derived extracellular vesicles attenuate pulmonary vascular permeability and lung injury induced by hemorrhagic shock and trauma."" The journal of trauma and acute care surgery 84, no. 2 (2018): 245.",50,https://pubmed.ncbi.nlm.nih.gov/29251710/,2018,2,University of California at San Francisco,37.76227238,-122.4591827,45,95.66666666666666,0.9812,0.9812,0.9812
56,Peak MSC—Are We There Yet?,"Olsen, Timothy R., Kelvin S. Ng, Lye T. Lock, Tabassum Ahsan, and Jon A. Rowley. ""Peak MSC—are we there yet?."" Frontiers in medicine 5 (2018): 178.",50,https://www.frontiersin.org/articles/10.3389/fmed.2018.00178/full,2018,6,"Rooster Bio, Fredrick, MD",39.38210713,-77.41519022,41,79.6341463414634,0.0,0.0,0.0
57,Thy-1 Dependent Uptake of Mesenchymal Stem Cell-derived Extracellular Vesicles Blocks Myofibroblastic Differentiation,"Shentu, Tzu-Pin, Tse-Shun Huang, Mateja Cernelc-Kohan, Joy Chan, Simon S. Wong, Celia R. Espinoza, Chunting Tan et al. ""Thy-1 dependent uptake of mesenchymal stem cell-derived extracellular vesicles blocks myofibroblastic differentiation."" Scientific reports 7, no. 1 (2017): 1-11.",49,https://pubmed.ncbi.nlm.nih.gov/29273797/,2017,12,"University of California-San Diego, La Jolla, California",32.88135344,-117.2335913,47,100.74468085106382,0.9832,0.9832,0.9832
60,Serum-free media formulations are cell line-specific and require optimization for microcarrier culture,"Tan, Kah Yong, Kim Leng Teo, Jessica FY Lim, Allen KL Chen, Shaul Reuveny, and Steve KW Oh. ""Serum-free media formulations are cell line–specific and require optimization for microcarrier culture."" Cytotherapy 17, no. 8 (2015): 1152-1165.",47,https://pubmed.ncbi.nlm.nih.gov/26139547/,2015,8,"Agency for Science, Technology and Research (A*STAR), Centros, Singapore",1.299109174,103.7875007,75,152.20000000000002,0.8712,0.8712,0.8712
61,Bioprocess Integration for Human Mesenchymal Stem Cells: From Up to Downstream Processing Scale-up to Cell Proteome Characterization,"Cunha, Bárbara, Tiago Aguiar, Sofia B. Carvalho, Marta M. Silva, Ricardo A. Gomes, Manuel JT Carrondo, Patrícia Gomes-Alves, Cristina Peixoto, Margarida Serra, and Paula M. Alves. ""Bioprocess integration for human mesenchymal stem cells: from up to downstream processing scale-up to cell proteome characterization."" Journal of biotechnology 248 (2017): 87-98.",45,https://pubmed.ncbi.nlm.nih.gov/28174039/,2017,4,"Instituto de Biologia Experimental e Tecnológica, Apartado 12, 2780-901 Oeiras, Portugal",38.69661906,-9.320585936,55,113.72727272727272,0.9052,0.9052,0.9052
62,"Cells as Advanced Therapeutics: State-of-the-art, Challenges, and Opportunities in Large Scale Biomanufacturing of High-quality Cells for Adoptive Immunotherapies","Dwarshuis, Nate J., Kirsten Parratt, Adriana Santiago-Miranda, and Krishnendu Roy. ""Cells as advanced therapeutics: State-of-the-art, challenges, and opportunities in large scale biomanufacturing of high-quality cells for adoptive immunotherapies."" Advanced drug delivery reviews 114 (2017): 222-239.",42,https://pubmed.ncbi.nlm.nih.gov/28625827/,2017,5,"Georgia Institute of Technology, Atlanta, GA",33.77622392,-84.39761541,54,104.53703703703704,0.9092,0.9092,0.9092
63,Harnessing the Noncovalent Interactions of DNA Backbone with 2D Silicate Nanodisks To Fabricate Injectable Therapeutic Hydrogels,"Basu, Sayantani, Settimio Pacelli, Yi Feng, Qinghua Lu, Jinxi Wang, and Arghya Paul. ""Harnessing the noncovalent interactions of DNA backbone with 2D silicate nanodisks to fabricate injectable therapeutic hydrogels."" ACS nano 12, no. 10 (2018): 9866-9880.",42,https://pubmed.ncbi.nlm.nih.gov/30189128/,2018,10,"University of Kansas , Lawrence , Kansas",38.95487754,-95.25974435,37,51.486486486486484,0.036,0.036,0.036
64,Biodegradable Poly-ε-caprolactone Microcarriers for Efficient Production of Human Mesenchymal Stromal Cells and Secreted Cytokines in Batch and Fed-batch Bioreactors,"Lam, Alan Tin-Lun, Jian Li, Jessica Pei-Wen Toh, Eileen Jia-Hui Sim, Allen Kuan-Liang Chen, Jerry Kok-Yen Chan, Mahesh Choolani, Shaul Reuveny, William R. Birch, and Steve Kah-Weng Oh. ""Biodegradable poly-ε-caprolactone microcarriers for efficient production of human mesenchymal stromal cells and secreted cytokines in batch and fed-batch bioreactors."" Cytotherapy 19, no. 3 (2017): 419-432.",41,https://pubmed.ncbi.nlm.nih.gov/28017598/,2017,3,"Agency for Science, Technology and Research (A*STAR), Singapore",1.299173519,103.7863205,56,106.25,0.8792,0.8792,0.8792
65,Fabrication and evaluation of 3D printed BCP scaffolds reinforced with ZrO2 for bone tissue applications,"Sa, Min‐Woo, Bao‐Ngoc B. Nguyen, Rebecca A. Moriarty, Timur Kamalitdinov, John P. Fisher, and Jong Young Kim. ""Fabrication and evaluation of 3D printed BCP scaffolds reinforced with ZrO2 for bone tissue applications."" Biotechnology and bioengineering 115, no. 4 (2018): 989-999.",39,https://pubmed.ncbi.nlm.nih.gov/29240243/,2018,1,"Research Institute, SJ TOOLS, Daegu, Korea",35.88335841,128.7303449,46,78.91304347826087,0.024,0.024,0.024
66,Fabrication and evaluation of 3D printed BCP scaffolds reinforced with ZrO2 for bone tissue applications,"Sa, Min‐Woo, Bao‐Ngoc B. Nguyen, Rebecca A. Moriarty, Timur Kamalitdinov, John P. Fisher, and Jong Young Kim. ""Fabrication and evaluation of 3D printed BCP scaffolds reinforced with ZrO2 for bone tissue applications."" Biotechnology and bioengineering 115, no. 4 (2018): 989-999.",39,https://pubmed.ncbi.nlm.nih.gov/29240243/,2018,1,"University of Maryland, College Park, Maryland",38.98725155,-76.9432839,46,78.91304347826087,0.009,0.009,0.009
69,Three-Dimensional Printed Polylactic Acid Scaffolds Promote Bone-like Matrix Deposition in Vitro,"Fairag, Rayan, Derek H. Rosenzweig, Jose L. Ramirez-Garcialuna, Michael H. Weber, and Lisbet Haglund. ""Three-dimensional printed polylactic acid scaffolds promote bone-like matrix deposition in vitro."" ACS applied materials & interfaces 11, no. 17 (2019): 15306-15315.",39,https://pubmed.ncbi.nlm.nih.gov/30973708/,2019,5,"Shriners Hospital for Children, Montreal, Canada",45.47175761,-73.60107898,30,11.666666666666664,0.8492,0.8492,0.8492
