,titlePaper,citationChicago,citations,link,publishedYear,publishedMonth,locationStudy,gpsLat,gpsLong,monthsLapsed,radius,red,green,blue
7,Mesenchymal Stem Cell Perspective: Cell Biology to Clinical Progress,"Pittenger, Mark F., Dennis E. Discher, Bruno M. Péault, Donald G. Phinney, Joshua M. Hare, and Arnold I. Caplan. ""Mesenchymal stem cell perspective: cell biology to clinical progress."" NPJ Regenerative medicine 4, no. 1 (2019): 1-15.",382,https://www.nature.com/articles/s41536-019-0083-6,2019,12,"UCLA/Orthopedic Surgery, 615 Charles E. Young Drive, Los Angeles, CA",34.06763979,-118.4391429,23,1586.9565217391303,0.15,0.15,0.15
11,Mesenchymal Stromal Cell Exosomes Ameliorate Experimental Bronchopulmonary Dysplasia and Restore Lung Function through Macrophage Immunomodulation,"Willis, Gareth R., Angeles Fernandez-Gonzalez, Jamie Anastas, Sally H. Vitali, Xianlan Liu, Maria Ericsson, April Kwong, S. Alex Mitsialis, and Stella Kourembanas. ""Mesenchymal stromal cell exosomes ameliorate experimental bronchopulmonary dysplasia and restore lung function through macrophage immunomodulation."" American journal of respiratory and critical care medicine 197, no. 1 (2018): 104-116.",285,https://pubmed.ncbi.nlm.nih.gov/28853608/,2018,1,"Harvard Medical School, Boston, Massachusetts",42.336079,-71.10138914,46,1310.6521739130435,0.0,0.0,0.0
12,Morphological Features of IFN-γ-stimulated Mesenchymal Stromal Cells Predict Overall Immunosuppressive Capacity,"Klinker, Matthew W., Ross A. Marklein, Jessica L. Lo Surdo, Cheng-Hong Wei, and Steven R. Bauer. ""Morphological features of IFN-γ–stimulated mesenchymal stromal cells predict overall immunosuppressive capacity."" Proceedings of the National Academy of Sciences 114, no. 13 (2017): E2598-E2607.",104,https://pubmed.ncbi.nlm.nih.gov/28283659/,2017,3,"US Food and Drug Administration, Silver Spring, MD",39.03589836,-76.98208347,56,492.5,1.0,1.0,1.0
14,Manufacturing of primed mesenchymal stromal cells for therapy,"Yin, James Q., Jun Zhu, and James A. Ankrum. ""Manufacturing of primed mesenchymal stromal cells for therapy."" Nature biomedical engineering 3, no. 2 (2019): 90-104.",100,https://pubmed.ncbi.nlm.nih.gov/30944433/,2019,2,"The University of Iowa, Iowa City, IA, USA",41.6632525,-91.55493422,33,448.78787878787875,0.012,0.012,0.012
13,Manufacturing of primed mesenchymal stromal cells for therapy,"Yin, James Q., Jun Zhu, and James A. Ankrum. ""Manufacturing of primed mesenchymal stromal cells for therapy."" Nature biomedical engineering 3, no. 2 (2019): 90-104.",100,https://pubmed.ncbi.nlm.nih.gov/30944433/,2019,2,"Beijing Cancer Hospital, Translational Medicine, Beijing, China",39.94056046,116.2876266,33,448.78787878787875,0.0,0.0,0.0
15,Extracellular Vesicles as Emerging Targets in Cancer: Recent Development From Bench to Bedside,"Wu, Kerui, Fei Xing, Shih-Ying Wu, and Kounosuke Watabe. ""Extracellular vesicles as emerging targets in cancer: Recent development from bench to bedside."" Biochimica et Biophysica Acta (BBA)-Reviews on Cancer 1868, no. 2 (2017): 538-563.",89,https://pubmed.ncbi.nlm.nih.gov/29054476/,2017,12,"Wake Forest University School of Medicine, Winston Salem, NC",36.10086541,-80.23891347,47,416.7021276595745,0.102,0.102,0.102
16,Stem cell-inspired secretome-rich injectable hydrogel to repair injured cardiac tissue,"Waters, Renae, Perwez Alam, Settimio Pacelli, Aparna R. Chakravarti, Rafeeq PH Ahmed, and Arghya Paul. ""Stem cell-inspired secretome-rich injectable hydrogel to repair injured cardiac tissue."" Acta biomaterialia 69 (2018): 95-106.",85,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5831493/,2017,12,"University of Kansas, Lawrence, KS",38.95441063,-95.25538841,47,398.40425531914894,0.0,0.0,0.0
17,Stem cell-inspired secretome-rich injectable hydrogel to repair injured cardiac tissue,"Waters, Renae, Perwez Alam, Settimio Pacelli, Aparna R. Chakravarti, Rafeeq PH Ahmed, and Arghya Paul. ""Stem cell-inspired secretome-rich injectable hydrogel to repair injured cardiac tissue."" Acta biomaterialia 69 (2018): 95-106.",85,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5831493/,2017,12,"University of Cincinnati, Cincinnati, OH",39.13303007,-84.51478947,47,398.40425531914894,0.0,0.0,0.0
18,In Vivo Chondrogenesis in 3D Bioprinted Human Cell-laden Hydrogel Constructs,"Möller, Thomas, Matteo Amoroso, Daniel Hägg, Camilla Brantsing, Nicole Rotter, Peter Apelgren, Anders Lindahl, Lars Kölby, and Paul Gatenholm. ""In vivo chondrogenesis in 3D bioprinted human cell-laden hydrogel constructs."" Plastic and reconstructive surgery global open 5, no. 2 (2017).",82,https://pubmed.ncbi.nlm.nih.gov/28280669/,2017,2,"Chalmers University of Technology, Göteborg, Sweden",57.69000654,11.97583537,57,390.87719298245617,0.108,0.108,0.108
19,Self-Healing and Thermoresponsive Dual-Cross-Linked Alginate Hydrogels Based on Supramolecular Inclusion Complexes,"Miao, Tianxin, Spencer L. Fenn, Patrick N. Charron, and Rachael A. Oldinski. ""Self-healing and thermoresponsive dual-cross-linked alginate hydrogels based on supramolecular inclusion complexes."" Biomacromolecules 16, no. 12 (2015): 3740-3750.",79,https://pubmed.ncbi.nlm.nih.gov/26509214/,2015,10,"University of Vermont, Burlington, Vermont",44.47801354,-73.19652808,73,383.0821917808219,0.9392,0.9392,0.9392
24,Mesenchymal Stromal Cell Exosomes Prevent & Revert Experimental Pulmonary Fibrosis through Modulation of Monocyte Phenotypes,"Mansouri, Nahal, Gareth R. Willis, Angeles Fernandez-Gonzalez, Monica Reis, Sina Nassiri, S. Alex Mitsialis, and Stella Kourembanas. ""Mesenchymal stromal cell exosomes prevent and revert experimental pulmonary fibrosis through modulation of monocyte phenotypes."" JCI insight 4, no. 21 (2019).",78,https://pubmed.ncbi.nlm.nih.gov/31581150/,2019,11,"School of Life Sciences, École Polytechnique Fédérale de Lausanne (EPFL), Lausanne, Switzerland",46.52106233,6.565196598,24,334.16666666666663,0.0,0.0,0.0
26,Mesenchymal Stromal Cell Exosomes Prevent & Revert Experimental Pulmonary Fibrosis through Modulation of Monocyte Phenotypes,"Mansouri, Nahal, Gareth R. Willis, Angeles Fernandez-Gonzalez, Monica Reis, Sina Nassiri, S. Alex Mitsialis, and Stella Kourembanas. ""Mesenchymal stromal cell exosomes prevent and revert experimental pulmonary fibrosis through modulation of monocyte phenotypes."" JCI insight 4, no. 21 (2019).",78,https://pubmed.ncbi.nlm.nih.gov/31581150/,2019,11,"SIB Swiss Institute of Bioinformatics, Lausanne, Switzerland",46.52292218,6.576853798,24,334.16666666666663,0.0,0.0,0.0
23,Mesenchymal Stromal Cell Exosomes Prevent & Revert Experimental Pulmonary Fibrosis through Modulation of Monocyte Phenotypes,"Mansouri, Nahal, Gareth R. Willis, Angeles Fernandez-Gonzalez, Monica Reis, Sina Nassiri, S. Alex Mitsialis, and Stella Kourembanas. ""Mesenchymal stromal cell exosomes prevent and revert experimental pulmonary fibrosis through modulation of monocyte phenotypes."" JCI insight 4, no. 21 (2019).",78,https://pubmed.ncbi.nlm.nih.gov/31581150/,2019,11,"Brigham and Women's Hospital, Boston, Massachusetts, USA",42.33490456,-71.10821268,24,334.16666666666663,0.0,0.0,0.0
22,Mesenchymal Stromal Cell Exosomes Prevent & Revert Experimental Pulmonary Fibrosis through Modulation of Monocyte Phenotypes,"Mansouri, Nahal, Gareth R. Willis, Angeles Fernandez-Gonzalez, Monica Reis, Sina Nassiri, S. Alex Mitsialis, and Stella Kourembanas. ""Mesenchymal stromal cell exosomes prevent and revert experimental pulmonary fibrosis through modulation of monocyte phenotypes."" JCI insight 4, no. 21 (2019).",78,https://pubmed.ncbi.nlm.nih.gov/31581150/,2019,11,"Harvard Medical School, Boston, Massachusetts, USA",42.33611072,-71.10134622,24,334.16666666666663,0.036,0.036,0.036
25,Mesenchymal Stromal Cell Exosomes Prevent & Revert Experimental Pulmonary Fibrosis through Modulation of Monocyte Phenotypes,"Mansouri, Nahal, Gareth R. Willis, Angeles Fernandez-Gonzalez, Monica Reis, Sina Nassiri, S. Alex Mitsialis, and Stella Kourembanas. ""Mesenchymal stromal cell exosomes prevent and revert experimental pulmonary fibrosis through modulation of monocyte phenotypes."" JCI insight 4, no. 21 (2019).",78,https://pubmed.ncbi.nlm.nih.gov/31581150/,2019,11,"Lausanne University Hospital (CHUV), University of Lausanne (UNIL), Lausanne, Switzerland",46.52315324,6.580431082,24,334.16666666666663,0.066,0.066,0.066
21,Mesenchymal Stromal Cell Exosomes Prevent & Revert Experimental Pulmonary Fibrosis through Modulation of Monocyte Phenotypes,"Mansouri, Nahal, Gareth R. Willis, Angeles Fernandez-Gonzalez, Monica Reis, Sina Nassiri, S. Alex Mitsialis, and Stella Kourembanas. ""Mesenchymal stromal cell exosomes prevent and revert experimental pulmonary fibrosis through modulation of monocyte phenotypes."" JCI insight 4, no. 21 (2019).",78,https://pubmed.ncbi.nlm.nih.gov/31581150/,2019,11,"Boston Children's Hospital (BCH), Boston, Massachusetts, USA",42.33808913,-71.10866079,24,334.16666666666663,0.0,0.0,0.0
28,Substrate Stress-Relaxation Regulates Scaffold Remodeling and Bone Formation In Vivo,"Darnell, Max, Simon Young, Luo Gu, Nisarg Shah, Evi Lippens, James Weaver, Georg Duda, and David Mooney. ""Substrate stress‐relaxation regulates scaffold remodeling and bone formation in vivo."" Advanced healthcare materials 6, no. 1 (2017): 1601185.",78,https://pubmed.ncbi.nlm.nih.gov/27995768/,2017,1,"Berlin-Brandenburg Center for Regenerative Therapies, 13353, Berlin, Germany",52.54027297,13.34835895,58,372.7586206896552,0.9672,0.9672,0.9672
27,Substrate Stress-Relaxation Regulates Scaffold Remodeling and Bone Formation In Vivo,"Darnell, Max, Simon Young, Luo Gu, Nisarg Shah, Evi Lippens, James Weaver, Georg Duda, and David Mooney. ""Substrate stress‐relaxation regulates scaffold remodeling and bone formation in vivo."" Advanced healthcare materials 6, no. 1 (2017): 1601185.",78,https://pubmed.ncbi.nlm.nih.gov/27995768/,2017,1,"Harvard University, Cambridge, MA",42.37766832,-71.11249735,58,372.7586206896552,0.9152,0.9152,0.9152
20,Development and Characterization of a Naturally Derived Lung Extracellular Matrix Hydrogel,"Pouliot, Robert A., Patrick A. Link, Nabil S. Mikhaiel, Matthew B. Schneck, Michael S. Valentine, Franck J. Kamga Gninzeko, Joseph A. Herbert, Masahiro Sakagami, and Rebecca L. Heise. ""Development and characterization of a naturally derived lung extracellular matrix hydrogel."" Journal of biomedical materials research Part A 104, no. 8 (2016): 1922-1935.",78,https://pubmed.ncbi.nlm.nih.gov/27012815/,2016,4,"Virginia Commonwealth University, Richmond, Virginia",37.54837993,-77.45675749,67,376.4179104477612,0.8592,0.8592,0.8592
29,Mesenchymal stromal cell exosomes prevent and revert experimental pulmonary fibrosis through modulation of monocyte phenotypes,"Mansouri, Nahal, Gareth R. Willis, Angeles Fernandez-Gonzalez, Monica Reis, Sina Nassiri, S. Alex Mitsialis, and Stella Kourembanas. ""Mesenchymal stromal cell exosomes prevent and revert experimental pulmonary fibrosis through modulation of monocyte phenotypes."" JCI insight 4, no. 21 (2019).",77,https://pubmed.ncbi.nlm.nih.gov/31581150/,2019,11,"Boston Children's Hospital (BCH), Boston, Massachusetts",42.33947263,-71.10164663,24,330.0,0.8832,0.8832,0.8832
32,Mesenchymal stromal cell exosomes prevent and revert experimental pulmonary fibrosis through modulation of monocyte phenotypes,"Mansouri, Nahal, Gareth R. Willis, Angeles Fernandez-Gonzalez, Monica Reis, Sina Nassiri, S. Alex Mitsialis, and Stella Kourembanas. ""Mesenchymal stromal cell exosomes prevent and revert experimental pulmonary fibrosis through modulation of monocyte phenotypes."" JCI insight 4, no. 21 (2019).",77,https://pubmed.ncbi.nlm.nih.gov/31581150/,2019,11,"Lausanne University Hospital (CHUV), University of Lausanne (UNIL), Lausanne, Switzerland",46.52856393,6.644251963,24,330.0,0.9332,0.9332,0.9332
30,Mesenchymal stromal cell exosomes prevent and revert experimental pulmonary fibrosis through modulation of monocyte phenotypes,"Mansouri, Nahal, Gareth R. Willis, Angeles Fernandez-Gonzalez, Monica Reis, Sina Nassiri, S. Alex Mitsialis, and Stella Kourembanas. ""Mesenchymal stromal cell exosomes prevent and revert experimental pulmonary fibrosis through modulation of monocyte phenotypes."" JCI insight 4, no. 21 (2019).",77,https://pubmed.ncbi.nlm.nih.gov/31581150/,2019,11,"Harvard Medical School, Boston, Massachusetts",42.33626933,-71.102977,24,330.0,0.8492,0.8492,0.8492
31,Mesenchymal stromal cell exosomes prevent and revert experimental pulmonary fibrosis through modulation of monocyte phenotypes,"Mansouri, Nahal, Gareth R. Willis, Angeles Fernandez-Gonzalez, Monica Reis, Sina Nassiri, S. Alex Mitsialis, and Stella Kourembanas. ""Mesenchymal stromal cell exosomes prevent and revert experimental pulmonary fibrosis through modulation of monocyte phenotypes."" JCI insight 4, no. 21 (2019).",77,https://pubmed.ncbi.nlm.nih.gov/31581150/,2019,11,"Brigham and Women's Hospital, Boston, Massachusetts, USA",42.3391957,-71.10705048,24,330.0,0.9452,0.9452,0.9452
35,Chondrocytes and stem cells in 3D-bioprinted structures create human cartilage in vivo,"Apelgren, Peter, Matteo Amoroso, Anders Lindahl, Camilla Brantsing, Nicole Rotter, Paul Gatenholm, and Lars Kölby. ""Chondrocytes and stem cells in 3D-bioprinted structures create human cartilage in vivo."" PLoS One 12, no. 12 (2017): e0189428.",71,https://pubmed.ncbi.nlm.nih.gov/29236765/,2017,12,"Chalmers University of Technology, Göteborg, Sweden",57.69035061,11.97587829,47,334.36170212765956,0.087,0.087,0.087
34,Chondrocytes and stem cells in 3D-bioprinted structures create human cartilage in vivo,"Apelgren, Peter, Matteo Amoroso, Anders Lindahl, Camilla Brantsing, Nicole Rotter, Paul Gatenholm, and Lars Kölby. ""Chondrocytes and stem cells in 3D-bioprinted structures create human cartilage in vivo."" PLoS One 12, no. 12 (2017): e0189428.",71,https://pubmed.ncbi.nlm.nih.gov/29236765/,2017,12,"University Medical Centre Ulm, Ulm, Germany",48.42843645,9.971446802,47,334.36170212765956,0.0,0.0,0.0
33,Chondrocytes and stem cells in 3D-bioprinted structures create human cartilage in vivo,"Apelgren, Peter, Matteo Amoroso, Anders Lindahl, Camilla Brantsing, Nicole Rotter, Paul Gatenholm, and Lars Kölby. ""Chondrocytes and stem cells in 3D-bioprinted structures create human cartilage in vivo."" PLoS One 12, no. 12 (2017): e0189428.",71,https://pubmed.ncbi.nlm.nih.gov/29236765/,2017,12,"Sahlgrenska University Hospital, Sahlgrenska Academy, Göteborg, Sweden",57.68614571,11.97558279,47,334.36170212765956,0.096,0.096,0.096
36,Enhanced Immunosuppression of T Cells by Sustained Presentation of Bioactive Interferon-γ Within Three-dimensional Mesenchymal Stem Cell Constructs,"Zimmermann, Joshua A., Marian H. Hettiaratchi, and Todd C. McDevitt. ""Enhanced immunosuppression of T cells by sustained presentation of bioactive interferon‐γ within three‐dimensional mesenchymal stem cell constructs."" Stem cells translational medicine 6, no. 1 (2017): 223-237.",67,https://pubmed.ncbi.nlm.nih.gov/28170190/,2017,1,"Georgia Institute of Technology, Atlanta, Georgia",33.77841125,-84.39839541,58,321.55172413793093,1.0,1.0,1.0
37,Enhanced Immunosuppression of T Cells by Sustained Presentation of Bioactive Interferon-γ Within Three-dimensional Mesenchymal Stem Cell Constructs,"Zimmermann, Joshua A., Marian H. Hettiaratchi, and Todd C. McDevitt. ""Enhanced immunosuppression of T cells by sustained presentation of bioactive interferon‐γ within three‐dimensional mesenchymal stem cell constructs."" Stem cells translational medicine 6, no. 1 (2017): 223-237.",67,https://pubmed.ncbi.nlm.nih.gov/28170190/,2017,1,"Gladstone Institute of Cardiovascular Disease, San Francisco, California, USA",37.76859569,-122.3927825,58,321.55172413793093,0.9292,0.9292,0.9292
39,Acoustophoretic Printing,"Foresti, Daniele, Katharina T. Kroll, Robert Amissah, Francesco Sillani, Kimberly A. Homan, Dimos Poulikakos, and Jennifer A. Lewis. ""Acoustophoretic printing."" Science advances 4, no. 8 (2018): eaat1659.",66,https://pubmed.ncbi.nlm.nih.gov/30182058/,2018,8,"ETH Zurich, Sonneggstrasse 3, CH-8092 Zurich, Switzerland",47.37647639,8.54814757,39,305.64102564102564,0.9872,0.9872,0.9872
38,Acoustophoretic Printing,"Foresti, Daniele, Katharina T. Kroll, Robert Amissah, Francesco Sillani, Kimberly A. Homan, Dimos Poulikakos, and Jennifer A. Lewis. ""Acoustophoretic printing."" Science advances 4, no. 8 (2018): eaat1659.",66,https://pubmed.ncbi.nlm.nih.gov/30182058/,2018,8,"Wyss Institute for Biologically Inspired Engineering, Harvard University, Cambridge, MA",42.33934539,-71.10146764,39,305.64102564102564,0.9432,0.9432,0.9432
40,Collagen Hydrogel Scaffold Promotes Mesenchymal Stem Cell and Endothelial Cell Coculture for Bone Tissue Engineering,"Nguyen, Bao‐Ngoc B., Rebecca A. Moriarty, Tim Kamalitdinov, Julie M. Etheridge, and John P. Fisher. ""C ollagen hydrogel scaffold promotes mesenchymal stem cell and endothelial cell coculture for bone tissue engineering."" Journal of Biomedical Materials Research Part A 105, no. 4 (2017): 1123-1131.",63,https://pubmed.ncbi.nlm.nih.gov/28093887/,2017,4,"University of Maryland, College Park, Maryland",38.98755177,-76.94379888,55,301.72727272727275,0.015,0.015,0.015
41,Procoagulant activity of human mesenchymal stem cells,"Christy, Barbara A., Maryanne C. Herzig, Robbie K. Montgomery, Christopher Delavan, James A. Bynum, Kristin M. Reddoch, and Andrew P. Cap. ""Procoagulant activity of human mesenchymal stem cells."" Journal of Trauma and Acute Care Surgery 83, no. 1 (2017): S164-S169.",63,https://pubmed.ncbi.nlm.nih.gov/28628602/,2017,7,"University of Texas Health Science Center at San Antonio, San Antonio, Texas",29.50795065,-98.57097477,52,300.3846153846154,0.129,0.129,0.129
42,Silk fibroin/collagen protein hybrid cell-encapsulating hydrogels with tunable gelation and improved physical and biological properties,"Buitrago, Jennifer O., Kapil D. Patel, Ahmed El-Fiqi, Jung-Hwan Lee, Banani Kundu, Hae-Hyoung Lee, and Hae-Won Kim. ""Silk fibroin/collagen protein hybrid cell-encapsulating hydrogels with tunable gelation and improved physical and biological properties."" Acta biomaterialia 69 (2018): 218-233.",58,https://www.sciencedirect.com/science/article/abs/pii/S1742706117307924,2018,3,"Dankook University, South Korea",37.32228064,127.1269648,44,273.1818181818182,0.8432,0.8432,0.8432
43,Silk fibroin/collagen protein hybrid cell-encapsulating hydrogels with tunable gelation and improved physical and biological properties,"Buitrago, Jennifer O., Kapil D. Patel, Ahmed El-Fiqi, Jung-Hwan Lee, Banani Kundu, Hae-Hyoung Lee, and Hae-Won Kim. ""Silk fibroin/collagen protein hybrid cell-encapsulating hydrogels with tunable gelation and improved physical and biological properties."" Acta biomaterialia 69 (2018): 218-233.",58,https://www.sciencedirect.com/science/article/abs/pii/S1742706117307924,2018,3,"National Research Centre, Cairo, Egypt",30.03666176,31.20671763,44,273.1818181818182,0.9592,0.9592,0.9592
45,A Prodrug-doped Cellular Trojan Horse for the Potential Treatment of Prostate Cancer,"Levy, Oren, W. Nathaniel Brennen, Edward Han, David Marc Rosen, Juliet Musabeyezu, Helia Safaee, Sudhir Ranganath et al. ""A prodrug-doped cellular Trojan Horse for the potential treatment of prostate cancer."" Biomaterials 91 (2016): 140-150.",55,https://www.sciencedirect.com/science/article/abs/pii/S0142961216300448,2016,6,"Harvard Medical School, United States",42.33581759,-71.1039533,65,267.7692307692308,0.9592,0.9592,0.9592
48,Synthesis and Biological Evaluation of Well-Defined Poly(propylene fumarate) Oligomers and Their Use in 3D Printed Scaffolds,"Luo, Yuanyuan, Courtney K. Dolder, Jason M. Walker, Ruchi Mishra, David Dean, and Matthew L. Becker. ""Synthesis and biological evaluation of well-defined poly (propylene fumarate) oligomers and their use in 3D printed scaffolds."" Biomacromolecules 17, no. 2 (2016): 690-697.",55,https://pubmed.ncbi.nlm.nih.gov/26771388/,2016,2,"University of Akron , Akron, Ohio",41.08120212,-81.52079457,69,268.768115942029,0.0,0.0,0.0
49,Synthesis and Biological Evaluation of Well-Defined Poly(propylene fumarate) Oligomers and Their Use in 3D Printed Scaffolds,"Luo, Yuanyuan, Courtney K. Dolder, Jason M. Walker, Ruchi Mishra, David Dean, and Matthew L. Becker. ""Synthesis and biological evaluation of well-defined poly (propylene fumarate) oligomers and their use in 3D printed scaffolds."" Biomacromolecules 17, no. 2 (2016): 690-697.",55,https://pubmed.ncbi.nlm.nih.gov/26771388/,2016,2,"The Ohio State University , Columbus, Ohio",40.00726366,-83.02929592,69,268.768115942029,0.0,0.0,0.0
47,A Prodrug-doped Cellular Trojan Horse for the Potential Treatment of Prostate Cancer,"Levy, Oren, W. Nathaniel Brennen, Edward Han, David Marc Rosen, Juliet Musabeyezu, Helia Safaee, Sudhir Ranganath et al. ""A prodrug-doped cellular Trojan Horse for the potential treatment of prostate cancer."" Biomaterials 91 (2016): 140-150.",55,https://www.sciencedirect.com/science/article/abs/pii/S0142961216300448,2016,6,The Samuel Oschin Comprehensive Cancer Institute at the Cedars-Sinai Medical Center,34.07558055,-118.3795624,65,267.7692307692308,1.0,1.0,1.0
44,A Prodrug-doped Cellular Trojan Horse for the Potential Treatment of Prostate Cancer,"Levy, Oren, W. Nathaniel Brennen, Edward Han, David Marc Rosen, Juliet Musabeyezu, Helia Safaee, Sudhir Ranganath et al. ""A prodrug-doped cellular Trojan Horse for the potential treatment of prostate cancer."" Biomaterials 91 (2016): 140-150.",55,https://www.sciencedirect.com/science/article/abs/pii/S0142961216300448,2016,6,"Center for Regenerative Therapeutics, Brigham and Women's Hospital,",42.33636357,-71.1072346,65,267.7692307692308,0.9252,0.9252,0.9252
46,A Prodrug-doped Cellular Trojan Horse for the Potential Treatment of Prostate Cancer,"Levy, Oren, W. Nathaniel Brennen, Edward Han, David Marc Rosen, Juliet Musabeyezu, Helia Safaee, Sudhir Ranganath et al. ""A prodrug-doped cellular Trojan Horse for the potential treatment of prostate cancer."" Biomaterials 91 (2016): 140-150.",55,https://www.sciencedirect.com/science/article/abs/pii/S0142961216300448,2016,6,"The Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins, United States",39.31829991,-76.66145636,65,267.7692307692308,1.0,1.0,1.0
50,Characterising the Phenotypic Evolution of Circulating Tumour Cells During Treatment,"Tsao, Simon Chang-Hao, Jing Wang, Yuling Wang, Andreas Behren, Jonathan Cebon, and Matt Trau. ""Characterising the phenotypic evolution of circulating tumour cells during treatment."" Nature communications 9, no. 1 (2018): 1-10.",54,https://pubmed.ncbi.nlm.nih.gov/29662054/,2018,4,"University of Queensland, Brisbane",-27.49696958,153.016437,43,254.4186046511628,0.9772,0.9772,0.9772
